Rank,Species,wtd-rf,rfpc
205,Hairy Woodpecker,0.001755925812115891,0.21208902245602798
206,Western x Clark's Grebe (hybrid),0.0017559244073748904,0.2120888527847676
207,Cassin's/Western Kingbird,0.0017559237928007024,0.2120887785535912
208,falcon sp.,0.001755923441615452,0.2120887361357761
209,raven sp.,0.0017559227392449515,0.21208865130014587
210,Virginia's Warbler,0.0009754151009657595,0.11781524813021088
211,Sharp-shinned Hawk,0.0009569788410886743,0.11558842948668029
212,Yellow-breasted Chat,0.0009464458296751539,0.11431620256296997
213,small falcon sp.,0.0008779667251975417,0.10604497252175316
214,Red Knot,0.0008779667251975417,0.10604497252175316
215,Hermit Thrush,0.0008779667251975417,0.10604497252175316
216,White-breasted Nuthatch,0.0008779667251975417,0.10604497252175316
217,Townsend's Solitaire,0.0008779667251975417,0.10604497252175316
218,Wilson's Warbler,0.0008779667251975417,0.10604497252175316
219,Mountain Bluebird,0.0008779667251975417,0.10604497252175316
220,Calidris sp.,0.000877966637401229,0.10604496191729937
221,Sterna sp.,0.000877966637401229,0.10604496191729937
222,new world flycatcher sp.,0.000877966637401229,0.10604496191729937
223,Chestnut-collared Longspur,0.000877966637401229,0.10604496191729937
224,Greater Scaup,0.0008779659350307288,0.10604487708166922
225,Greater/Lesser Scaup,0.0008779659350307288,0.10604487708166922
226,Swainson's Thrush,0.0008779659350307288,0.10604487708166922
227,Black-headed Grosbeak,0.0008779648814749781,0.10604474982822393
228,new world warbler sp.,0.0008779648814749781,0.10604474982822393
229,Loggerhead/Northern Shrike,0.0008779645302897279,0.10604470741040883
230,new world oriole sp.,0.0008779638279192274,0.10604462257477862
231,Canyon Towhee,0.0008779638279192274,0.10604462257477862
232,Western Flycatcher,0.000877963125548727,0.10604453773914843
233,Mountain Plover,0.000877963125548727,0.10604453773914843
234,Mexican Duck,0.0008779622475856015,0.1060444316946107
235,vireo sp.,0.0008779622475856015,0.1060444316946107
236,Domestic goose sp. (Domestic type),0.0008779622475856015,0.1060444316946107
237,grackle sp.,0.0008779622475856015,0.1060444316946107
238,sapsucker sp.,0.0008779622475856015,0.1060444316946107
239,Graylag Goose,0.0008779622475856015,0.1060444316946107
240,Aythya sp.,0.0008779622475856015,0.1060444316946107
241,passerine sp.,0.0008779622475856014,0.1060444316946107
242,Sandhill Crane,0.0008779622475856014,0.1060444316946107
243,Red/Red-necked Phalarope,0.0008779622475856014,0.1060444316946107
244,crow/raven sp.,0.0008779621597892888,0.10604442109015692
245,Yellow-crowned/Black-crowned Night Heron,0.0008779611940298507,0.10604430444116539
246,Bobolink,0.0008779611940298507,0.10604430444116539
247,Lazuli x Indigo Bunting (hybrid),0.0008779611940298507,0.10604430444116539
248,Least Tern,0.0004148375768217735,0.05010604408174764
249,Thick-billed Longspur,0.00013959613696224758,0.0168610815005246
250,Upland Sandpiper,0.00013959613696224758,0.0168610815005246
251,Snowy Plover,0.00012115891132572432,0.014634146208002486
252,Hudsonian Whimbrel,0.00012115891132572432,0.014634146208002486
253,Snow Goose,0.00012115891132572432,0.014634146208002486
254,Short-billed/Long-billed Dowitcher,0.00012115891132572432,0.014634146208002486
255,Greater White-fronted Goose,0.00012115891132572432,0.014634146208002486
256,Purple Martin,0.00011457418788410887,0.013838812174958871
257,Least Flycatcher,0.00010403863037752416,0.01256627772208909
258,Parasitic Jaeger,9.745390693590869e-05,0.011770943689045476
259,longspur sp.,9.745390693590869e-05,0.011770943689045476
260,Black-bellied Plover/golden-plover sp.,9.48200175592625e-05,0.01145281007582803
261,Harris's Sparrow,0.0,0.0
262,Swamp Sparrow,0.0,0.0
263,White-crowned Sparrow,0.0,0.0
264,White-throated Sparrow,0.0,0.0
265,Piping Plover,0.0,0.0
266,Spotted/Eastern Towhee (Rufous-sided Towhee),0.0,0.0
267,American Golden-Plover,0.0,0.0
268,Baird's Sparrow,0.0,0.0
269,Western/Eastern Meadowlark,0.0,0.0
270,large swift sp.,0.0,0.0
271,Dark-eyed Junco,0.0,0.0
272,pigeon/dove sp.,0.0,0.0
273,Sturnella meadowlark sp.,0.0,0.0
274,Cinnamon Teal x Northern Shoveler (hybrid),0.0,0.0
275,Snow/Ross's Goose,0.0,0.0
276,Cackling Goose,0.0,0.0
277,Ross's x Cackling Goose (hybrid),0.0,0.0
278,Greater White-fronted x Cackling Goose (hybrid),0.0,0.0
279,Snow/Ross's x Cackling/Canada Goose (hybrid),0.0,0.0
280,Trumpeter Swan,0.0,0.0
281,Tundra Swan,0.0,0.0
282,swan sp.,0.0,0.0
283,goose sp.,0.0,0.0
284,Blue-winged Teal x Northern Shoveler (hybrid),0.0,0.0
285,Nashville Warbler,0.0,0.0
286,Ruddy Turnstone,0.0,0.0
287,Orange-crowned Warbler,0.0,0.0
288,Eurasian/American Wigeon,0.0,0.0
289,Mallard x Mexican Duck (hybrid),0.0,0.0
290,Surf Scoter,0.0,0.0
291,White-winged Scoter,0.0,0.0
292,Black Scoter,0.0,0.0
293,Long-tailed Duck,0.0,0.0
294,Barrow's Goldeneye,0.0,0.0
295,Common/Barrow's Goldeneye,0.0,0.0
296,merganser sp.,0.0,0.0
297,American Tree Sparrow,0.0,0.0
298,Chihuahuan Raven,0.0,0.0
299,Dunlin,0.0,0.0
300,Western/Semipalmated Sandpiper,0.0,0.0
301,Rough-legged Hawk,0.0,0.0
302,Buteo/eagle sp.,0.0,0.0
303,American Dipper,0.0,0.0
304,Sedge/Marsh Wren,0.0,0.0
305,Marsh Wren,0.0,0.0
306,eagle sp.,0.0,0.0
307,American Barn Owl,0.0,0.0
308,Short-eared Owl,0.0,0.0
309,Red-breasted Nuthatch,0.0,0.0
310,owl sp.,0.0,0.0
311,Ruby-crowned Kinglet,0.0,0.0
312,large falcon sp.,0.0,0.0
313,diurnal raptor sp.,0.0,0.0
314,Olive-sided Flycatcher,0.0,0.0
315,Empidonax sp.,0.0,0.0
316,Eastern Phoebe,0.0,0.0
317,phoebe sp.,0.0,0.0
318,Plumbeous Vireo,0.0,0.0
319,Northern Shrike,0.0,0.0
320,Mountain Chickadee,0.0,0.0
321,Steller's Jay,0.0,0.0
322,Brown Thrasher,0.0,0.0
323,Broad-winged Hawk,0.0,0.0
324,Accipitrine hawk sp. (former Accipiter sp.),0.0,0.0
325,Pine Siskin,0.0,0.0
326,Little Gull,0.0,0.0
327,Western Gull,0.0,0.0
328,Glaucous Gull,0.0,0.0
329,Glaucous-winged Gull,0.0,0.0
330,Lapland Longspur,0.0,0.0
331,finch sp.,0.0,0.0
332,new world goldfinch sp.,0.0,0.0
333,Iceland Gull,0.0,0.0
334,American Herring/Iceland Gull,0.0,0.0
335,Cassin's Finch,0.0,0.0
336,Sharp-shinned/Cooper's Hawk,0.0,0.0
337,Yellow-billed Loon,0.0,0.0
338,Neotropic Cormorant,0.0,0.0
339,Cedar Waxwing,0.0,0.0
340,Bohemian Waxwing,0.0,0.0
341,Double-crested/Neotropic Cormorant,0.0,0.0
342,cormorant sp.,0.0,0.0
343,Glossy Ibis,0.0,0.0
344,bluebird sp.,0.0,0.0
345,Ross's Goose,0.0,0.0
346,Short-billed Gull,0.0,0.0
